Country,level_3,RCA_Specialty
Bosnia & Herzegovina,Natural Sciences,0.163831407210379
Egypt,Natural Sciences,2.548426603097209
Ghana ,Natural Sciences,0.3648014453157154
Italy,Natural Sciences,0.7648972160980823
Republic of Kosovo,Natural Sciences,0.7563549966212499
Senegal,Natural Sciences,0.3813554604813025
Sweden,Natural Sciences,0.4101097042938069
Armenia,Natural Sciences,0.4461589509143937
Democratic Republic of the Congo,Natural Sciences,0.1908764015722996
Malta,Natural Sciences,0.284819486941434
Slovakia,Natural Sciences,0.9432653506997342
Sudan,Natural Sciences,0.5905653863031591
Djibouti,Natural Sciences,8.083462447671952
Kuwait,Natural Sciences,1.3908974490966264
Mexico,Natural Sciences,0.9240038723233104
Peru,Natural Sciences,0.4082556791753511
Dominican Republic,Medical Sciences,4.816393594371934
Kenya,Medical Sciences,0.2767182655151577
Kyrgyzstan,Medical Sciences,3.5641312598352317
Laos,Medical Sciences,6.641238372363784
Nigeria,Medical Sciences,0.5172070515723489
Uganda,Medical Sciences,1.3343253468601115
Zambia,Medical Sciences,1.185409509923026
Cyprus,Medical Sciences,3.397372265813673
India,Medical Sciences,0.0745923973757775
Turkey,Medical Sciences,1.0147930290102978
United States,Medical Sciences,1.0739375572080114
Israel,Medical Sciences,0.8148441059225513
Lebanon ,Medical Sciences,1.980136735972923
Malawi,Medical Sciences,0.9451169880606394
Malta,Medical Sciences,2.86249531631943
Oman,Medical Sciences,4.121562805076472
Spain,Medical Sciences,0.6578562450439587
Taiwan,Medical Sciences,0.4017516838498809
Uruguay,Medical Sciences,0.994859987432252
Luxembourg,Medical Sciences,0.2638629740995867
Mexico,Medical Sciences,1.78969268396862
Turkey,Medical Sciences,2.1779996396125214
Albania,Medical Sciences,0.6843886765985144
Bangladesh,Medical Sciences,0.2256026474919339
Egypt,Medical Sciences,0.6570783482291872
Ghana ,Medical Sciences,0.545750455937079
Kuwait,Medical Sciences,0.3318711571438607
New Zealand,Medical Sciences,0.395433520224176
Poland,Medical Sciences,0.661834356434575
Rwanda,Medical Sciences,0.1619545723248392
Swaziland,Medical Sciences,0.4992011523424458
Sweden,Medical Sciences,1.1503735164182811
Argentina,Medical Sciences,0.5779416753767778
Azerbaijan,Medical Sciences,0.5025038527965167
Brazil,Medical Sciences,0.7744520619488274
Chile,Medical Sciences,0.3971784554827499
Indonesia,Medical Sciences,0.454396988042039
Malaysia,Medical Sciences,0.2434091786739756
Palestine,Medical Sciences,0.7250580067157197
Seychelles,Medical Sciences,3.309041328521742
Slovenia,Medical Sciences,0.8241291423797525
United Arab Emirates,Medical Sciences,0.834419040438937
Vatican,Medical Sciences,2.1600686450072484
Germany,Medical Sciences,1.1676017689246592
Iraq,Medical Sciences,1.6391899069950222
Ireland,Medical Sciences,0.9112305785532748
Norway,Medical Sciences,1.0635173896766887
Slovakia,Medical Sciences,0.1539265895918324
Bangladesh,Medical Sciences,0.5945736859306187
Burkina Faso,Medical Sciences,1.3870313272820738
China,Medical Sciences,0.222508391355314
Denmark,Medical Sciences,2.244409442085977
Ethiopia,Medical Sciences,0.4778466976185423
Netherlands,Medical Sciences,1.413713423718005
Philippines,Medical Sciences,2.1442654740006493
Portugal,Medical Sciences,0.8416303980495611
Finland,Medical Sciences,1.113268959265339
French-Polynesia,Medical Sciences,3.5019308987455977
Indonesia,Medical Sciences,0.9003795844067374
Reunion,Medical Sciences,2.2352750417525096
San Marino,Medical Sciences,2.0011033707117702
Solomon Islands,Medical Sciences,1.13576137256614
South Africa,Medical Sciences,0.9226296816910524
Uganda,Medical Sciences,1.7480520293239257
United Kingdom,Medical Sciences,1.2626636113996097
Chad,Medical Sciences,2.5637288194277983
Dominican Republic,Medical Sciences,1.6629592342234367
Guadeloupe,Medical Sciences,1.264304623279462
Kenya,Medical Sciences,1.5286830227644015
Lebanon ,Medical Sciences,1.00017837145648
Mauritius,Medical Sciences,1.1986264610311783
Sudan,Medical Sciences,2.1413976217958406
Belgium,Medical Sciences,1.2900989507668403
Colombia,Medical Sciences,1.2589347254319574
Malta,Medical Sciences,0.6650330904683905
Mozambique,Medical Sciences,1.0514248654257734
Netherlands,Medical Sciences,1.1231860098139792
Niger,Medical Sciences,0.7580585525279571
Romania,Medical Sciences,1.1327602334632
Uzbekistan,Medical Sciences,1.2559549982711715
Finland,Medical Sciences,0.4840718708600091
Luxembourg,Medical Sciences,0.800166461879762
Nigeria,Medical Sciences,0.6001893551539266
South Korea,Medical Sciences,1.0143918738717908
Sri Lanka,Medical Sciences,2.219927469384932
Sweden,Medical Sciences,0.9148012369700488
India,Medical Sciences,0.4063355287321226
Japan,Medical Sciences,1.1154390634676117
Republic of Serbia,Medical Sciences,1.4467444660205848
South Korea,Medical Sciences,1.2928447533995475
Turkey,Medical Sciences,0.7230434504416212
Bulgaria,Medical Sciences,2.4469900637592663
Congo,Medical Sciences,15.11890289394118
Laos,Medical Sciences,25.354681871826823
Tanzania,Medical Sciences,7.274189128216983
Ukraine,Medical Sciences,1.325921324181934
United Arab Emirates,Medical Sciences,0.7849897660405597
Uruguay,Medical Sciences,8.643292942997226
Austria,Medical Sciences,1.142939677455742
Bosnia & Herzegovina,Medical Sciences,0.9639467346295008
Czech Republic,Medical Sciences,2.2927161105685814
Oman,Medical Sciences,2.0076183871606896
Bulgaria,Medical Sciences,0.7578530196616429
Greece,Medical Sciences,0.547146968196781
Slovakia,Medical Sciences,1.66719954732279
Armenia,Natural Sciences,0.297389683704987
Georgia,Natural Sciences,0.7224220334413245
Jamaica,Natural Sciences,0.7527099137253551
South Korea,Natural Sciences,0.7740170156723097
Zimbabwe,Natural Sciences,0.4530328826533913
Denmark,Natural Sciences,0.5761550166816858
Ivory Coast,Natural Sciences,1.7843532623051863
Pakistan,Natural Sciences,1.2210555763577753
Tanzania,Natural Sciences,0.4662885411872987
Barbados,Natural Sciences,1.1051009946776025
Ivory Coast,Natural Sciences,0.5824720044149095
Luxembourg,Natural Sciences,0.5549260368802406
Nepal,Natural Sciences,0.1444016216195673
Pakistan,Natural Sciences,1.3523690485422926
Yemen,Natural Sciences,1.557381710646042
Croatia,Natural Sciences,0.8818515550000751
Czech Republic,Natural Sciences,1.2609389969062057
Mexico,Natural Sciences,0.7063326947627285
South Korea,Natural Sciences,0.5915658430881228
Bulgaria,Natural Sciences,0.4896633504137572
Cuba,Natural Sciences,1.1802678750916775
Namibia,Natural Sciences,0.9503937130319372
Norway,Natural Sciences,0.2958897260833634
Slovakia,Natural Sciences,1.45423290296456
Spain,Natural Sciences,0.8532395394837269
Uruguay,Natural Sciences,1.4001489955602089
Vietnam,Natural Sciences,1.4589214742426448
Egypt,Natural Sciences,1.3860423394696115
Hungary,Natural Sciences,1.0603486043877437
Libya,Natural Sciences,1.111500792561841
Montenegro,Natural Sciences,0.4602779050572542
Pakistan,Natural Sciences,0.7763890055483137
Romania,Natural Sciences,0.9656093112766232
Bulgaria,Natural Sciences,1.0902550507457354
Lithuania,Natural Sciences,0.7999434771500726
Morocco,Natural Sciences,0.975590295408684
Philippines,Natural Sciences,0.6027615140740737
Slovakia,Natural Sciences,0.863442072233525
Vietnam,Natural Sciences,0.7992902468959603
Belgium,Medical Sciences,0.6983015791213227
Brazil,Medical Sciences,0.5704698009779166
Greece,Medical Sciences,0.8428577123787295
Tanzania,Medical Sciences,0.504358197146495
Argentina,Medical Sciences,0.97024911951512
Colombia,Medical Sciences,1.1872667491206503
France,Medical Sciences,2.64824642626539
Iceland,Medical Sciences,4.347810032618194
Pakistan,Medical Sciences,0.2649194996052695
Slovakia,Medical Sciences,0.2545437104549105
Greece,Arts and Humanities,0.9191098863731711
Bulgaria,Arts and Humanities,0.4578062029191256
France,Natural Sciences,0.6838552177721594
Germany,Natural Sciences,0.5767722286309567
Ireland,Natural Sciences,1.8297532124741127
Laos,Natural Sciences,3.84829791460942
Macedonia,Natural Sciences,1.1914922389463782
Malawi,Natural Sciences,1.972125085152626
Moldova ,Natural Sciences,1.201504778769457
Mongolia,Natural Sciences,0.5315207013887189
New-Caledonia,Natural Sciences,0.5640199947675163
North Korea,Natural Sciences,0.5180401038897297
Republic of Serbia,Natural Sciences,2.0538227127663617
Saudi Arabia,Natural Sciences,0.7544984146609761
Spain,Natural Sciences,1.482339873572092
Tanzania,Natural Sciences,2.3829844778927565
Uzbekistan,Natural Sciences,0.7050249934593954
Australia,Natural Sciences,1.1094184313655544
Laos,Natural Sciences,2.883899775870968
Niger,Natural Sciences,5.7002081507449605
Nigeria,Natural Sciences,1.703160900366235
Zimbabwe,Natural Sciences,2.0611797697171244
Bangladesh,Natural Sciences,1.891717475795222
Czech Republic,Natural Sciences,1.399596971340465
Hungary,Natural Sciences,0.8222075488332521
South Africa,Natural Sciences,1.1791235412509848
Sweden,Natural Sciences,0.6577989904623751
Uganda,Natural Sciences,1.1840283812728274
Chile,Natural Sciences,1.4720256026327496
Denmark,Natural Sciences,1.474730714282546
Egypt,Natural Sciences,0.2347728011913304
Hungary,Natural Sciences,1.224891934478687
Kyrgyzstan,Natural Sciences,1.672293777213156
Montenegro,Natural Sciences,0.7938103372847258
Pakistan,Natural Sciences,0.2213199811028528
Romania,Natural Sciences,0.418341612003291
Thailand,Natural Sciences,0.3519795134452386
Fiji,Natural Sciences,1.377922286138005
Germany,Natural Sciences,0.6629326555354488
Guinea,Natural Sciences,2.637736947749896
Laos,Natural Sciences,3.44052645358682
Palestine,Natural Sciences,1.291199904492956
Panama,Natural Sciences,6.320718204670392
Saudi Arabia,Natural Sciences,0.696263625629049
Trinidad and Tobago,Natural Sciences,4.093040091336045
Argentina,Natural Sciences,2.025256843610779
Pakistan,Natural Sciences,0.8479053081777481
Philippines,Natural Sciences,0.556368827817206
Slovenia,Natural Sciences,0.5271675368290709
United Kingdom,Natural Sciences,1.0255461919706177
Botswana,Natural Sciences,1.083656432200461
Guinea,Natural Sciences,3.4470595081424187
Macedonia,Natural Sciences,1.2338906193918884
Mongolia,Natural Sciences,2.6910129989215905
Norway,Natural Sciences,1.1422852743393497
Taiwan,Natural Sciences,0.8768527800130196
Ukraine,Natural Sciences,1.9126645685499024
Uzbekistan,Natural Sciences,1.6062481435870737
Albania,Natural Sciences,3.9441933353165286
Belize,Natural Sciences,17.261646126326454
Bosnia & Herzegovina,Natural Sciences,0.794534253107084
Djibouti,Natural Sciences,10.480285148126775
Egypt,Natural Sciences,0.9238131041827056
Gabon,Natural Sciences,2.8769410210544093
Grenada,Natural Sciences,3.938899116074493
Italy,Natural Sciences,0.8853236350263605
Russia,Natural Sciences,0.9083025174873676
Senegal,Natural Sciences,1.8494620849635488
Australia,Natural Sciences,1.7165366228237766
Burma,Natural Sciences,1.5975986629456191
Guinea,Natural Sciences,3.971173819321968
Tajikistan,Natural Sciences,4.532317945965289
Georgia,Natural Sciences,1.2509697431053937
Liberia ,Natural Sciences,15.544457363402206
Mexico,Natural Sciences,3.1548237728211324
Russia,Natural Sciences,0.7582662128488881
Turkey,Natural Sciences,0.2641286021471741
Canada,Medical Sciences,0.6254193989188997
Denmark,Medical Sciences,0.4669846225026032
Grenada,Medical Sciences,262.8175351882226
Portugal,Medical Sciences,0.8452996518263569
Switzerland,Medical Sciences,0.8877714730875453
Belgium,Medical Sciences,0.8232026234719797
Colombia,Medical Sciences,0.4768421166093579
Cuba,Medical Sciences,1.232144793048089
Kazakhstan,Medical Sciences,0.4781024367272629
Mongolia,Medical Sciences,0.9606482046508756
Saudi Arabia,Medical Sciences,1.0037157210957373
Angola,Medical Sciences,1.6157277787289472
Belgium,Medical Sciences,0.948628051905253
Brazil,Medical Sciences,0.7608237135280611
Byelarus,Medical Sciences,0.2551149124308863
Chile,Medical Sciences,0.8491262266825894
China,Medical Sciences,1.3900620727449602
Denmark,Medical Sciences,1.0433321995228582
Senegal,Medical Sciences,1.127691436256644
Singapore,Medical Sciences,1.094061504988746
Sri Lanka,Medical Sciences,0.7682935930221793
Tunisia,Medical Sciences,0.2927471224139193
United Kingdom,Medical Sciences,1.0311784451691632
Colombia,Medical Sciences,0.8874475444384647
Norway,Medical Sciences,1.187015721309717
Bangladesh,Medical Sciences,4.645273319935005
Hungary,Medical Sciences,0.5448096958966413
India,Medical Sciences,0.3507521750352927
Peru,Medical Sciences,2.185296849129597
Suriname,Medical Sciences,6.131217475493162
Tajikistan,Medical Sciences,2.5324593920515235
Uganda,Medical Sciences,4.651971994716941
Belgium,Medical Sciences,2.5813627175882754
New Zealand,Medical Sciences,1.6858094672787778
Bulgaria,Medical Sciences,0.6161467786161573
Costa Rica,Medical Sciences,0.5232861693696377
Cuba,Medical Sciences,0.4620433146969883
Malta,Medical Sciences,1.8554115352584024
Oman,Medical Sciences,0.8905045338395589
Taiwan,Medical Sciences,1.0994975359996249
Bolivia,Medical Sciences,0.56969514904114
Byelarus,Medical Sciences,0.1054274554252703
Chile,Medical Sciences,1.480101263476369
Denmark,Medical Sciences,1.4518934908477388
Guinea-Bissau,Medical Sciences,1.7249103123745626
Iraq,Medical Sciences,0.5433467483979872
Kazakhstan,Medical Sciences,0.6510299791385954
Philippines,Medical Sciences,0.9922253727640626
Rwanda,Medical Sciences,2.528112824243634
South Africa,Medical Sciences,1.2147255720947625
Tonga,Medical Sciences,3.763440681544501
China,Medical Sciences,0.4694401391686937
Qatar,Medical Sciences,0.7139885404491659
Singapore,Medical Sciences,1.07259123798006
South Africa,Medical Sciences,0.1725817370969711
Sweden,Medical Sciences,1.6094294665919526
Croatia,Medical Sciences,1.2496589399115874
Germany,Medical Sciences,1.5616991920463872
Israel,Medical Sciences,1.994250354290131
Palestine,Medical Sciences,1.7344364602158984
Republic of Serbia,Medical Sciences,0.9543070943088628
Uzbekistan,Medical Sciences,0.7338000408605724
Angola,Medical Sciences,3.132910223393912
Bahamas,Medical Sciences,1.4282384841942832
Ecuador,Medical Sciences,0.6521502169564806
Ethiopia,Medical Sciences,3.415058072889476
Ivory Coast,Medical Sciences,4.733295770723291
Jordan,Medical Sciences,0.9154059943579158
Morocco,Medical Sciences,1.057570420238235
Philippines,Medical Sciences,2.7642405283307463
Tunisia,Medical Sciences,0.9216250951672534
Yemen,Medical Sciences,1.4061807469866494
Costa Rica,Medical Sciences,1.7626952360503825
Lebanon ,Medical Sciences,1.080857975868341
Liechtenstein,Medical Sciences,2.0354933082962745
Malta,Medical Sciences,0.520831185934817
Nigeria,Medical Sciences,1.4795233527571117
Republic of Serbia,Medical Sciences,1.4199112612316838
China,Medical Sciences,0.4341008647534013
Malaysia,Medical Sciences,0.1267634531623462
New Zealand,Medical Sciences,1.215637143022486
Pakistan,Medical Sciences,0.1929468600873668
Singapore,Medical Sciences,0.6777080802639588
Afghanistan,Medical Sciences,0.4559120612948897
Australia,Medical Sciences,1.0547878445029484
Brunei,Medical Sciences,0.493384285510908
Fiji,Medical Sciences,0.1791893176233646
Laos,Medical Sciences,0.2237084027471819
Niger,Medical Sciences,0.3215808289490739
Norway,Medical Sciences,1.0642480759393922
Oman,Medical Sciences,0.5416098171773878
Saudi Arabia,Medical Sciences,0.5848672122101382
Syria,Medical Sciences,0.328922857007272
Hungary,Medical Sciences,0.5538585774106727
Italy,Medical Sciences,1.5004636287072943
South Korea,Medical Sciences,0.5365395549078253
Sweden,Medical Sciences,1.029382413971652
Australia,Medical Sciences,1.173876345436525
Cambodia,Medical Sciences,0.7198419624682362
Greece,Medical Sciences,1.3450223369943453
Macedonia,Medical Sciences,0.955426604730568
Spain,Medical Sciences,0.9669723050127528
St-Lucia,Medical Sciences,21.0193853040725
Brazil,Medical Sciences,0.8369894157359535
Netherlands,Medical Sciences,1.467543670565935
Tanzania,Medical Sciences,0.5123014060245015
Cyprus,Medical Sciences,0.4323059987293541
Ghana ,Medical Sciences,0.5118864438330697
Pakistan,Medical Sciences,0.208529313727717
Slovenia,Medical Sciences,0.4771074926651416
Liberia ,Medical Sciences,7.350765559373806
Russia,Medical Sciences,0.0527314602537575
Palau,Medical Sciences,8.672971487523258
St-Lucia,Medical Sciences,19.947834421303494
Sudan,Medical Sciences,1.388480354151055
Taiwan,Medical Sciences,1.2995331870556022
Czech Republic,Medical Sciences,0.5349722863716952
Egypt,Medical Sciences,0.8683183292555949
Iran,Medical Sciences,0.1215529827263751
Kuwait,Medical Sciences,1.6289457819219484
Philippines,Medical Sciences,0.48532172930098
Slovenia,Medical Sciences,4.966373305594737
Thailand,Medical Sciences,1.108090749103243
Colombia,Medical Sciences,0.7690473916504545
Dominican Republic,Medical Sciences,0.6489559070684016
Ireland,Medical Sciences,1.077746048239444
Sudan,Medical Sciences,0.2506987436818767
Andorra,Medical Sciences,19.73799930282152
Liberia ,Medical Sciences,4.386222067293671
Republic of Kosovo,Medical Sciences,3.947599860564305
